sampleID	plotID	name	day	month	year	time	weather	air_temp_c	notes	plot_name	rep	pseudorep	MMPRNT_ID	plant	treatment	time_zone	longitude	latitude	altitude	location	country	soil_name	number_cores	SPNL_date	pH	lime_index	P_ppm	K_ppm	Ca_ppm	Mg_ppm	organic_matter	NO3N_ppm	NH4_ppm	soil_moisture_percent	soil_temp_10cm	plant_name	LDMC_mg_per_g	nitrogen_percent	carbon_percent	carbon_per_nitrogen	height_mean_cm	mass_per_leaf_g	nucleic_acid_name	date_of_extraction	nucleic_acid_type	replicate_extraction	source	source_mass	extraction_method	elution_vol_ul	concentration_ng_per_ul	ratio_260_280	conc_ng_per_g_source	extracted_by	sequence_name	sequencing_date	conc_sent_ng_per_ul	sequencing_type	sequencing_facility	primers	submitted_for_sequencing	sequencing_successful	duplicate_submitted	dup_sequencing_name	exclude_from_analysis	itemID_JGI	sampleID_JGI	barcode	JGI_library	HPCC_path	JGI_taxonOID	JGI_rawdataname	sampling_date	time_numeric	date	precipitation	Air_temp_mean	air_temp_max	Air_Temp_Min	Air_Pressure	RH	AH	Wind_Speed_Mean	Wind_Direction_Mean	Solar_Radiation	PAR	soil_temp_5_cm_bare_avg	soil_temp_5_cm_sod_avg	Year	X	X.1	X.2	X.3
142	7	G5R2_NF_03OCT2016	3	10	2016	12:53	overcast, 19C	16.7	NA	G5R2_NF	2	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R2_NF_03OCT2016	6	2017-10-03	6.3	72	10	48	845	112	1.6	0.3	4.2	14.97	17.1	G5R2_NF_03OCT2016	639	1.3157	45.871	34.86	188	2.665	G5R2_NF_03OCT2016_LD1		DNA	1	phyllosphere	5.06	Benzyl Chloride 	190	9.83		369.1	SH Lee	G5R2_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017447	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
143	8	G5R3_NF_03OCT2016	3	10	2016	13:17	overcast, 19C	19.5	NA	G5R3_NF	3	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R3_NF_03OCT2016	6	2017-10-03	6.5	73	14	68	946	119	2.2	1.2	4.1	16.51	16.5	G5R3_NF_03OCT2016	596	1.3233	45.6198	34.47	188	2.324	G5R3_NF_03OCT2016_LD1		DNA	1	phyllosphere	5.05	Benzyl Chloride 	190	13.2		496.6	SH Lee	G5R3_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017693	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
144	9	G5R4_NF_03OCT2016	3	10	2016	14:07	overcast, 19C	19.8	NA	G5R4_NF	4	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R4_NF_03OCT2016	6	2017-10-03	6.3	72	22	95	821	137	1.6	0.7	4.3	13.96	18.3	G5R4_NF_03OCT2016	710	1.3853	46.0178	33.22	188	2.419	G5R4_NF_03OCT2016_LD1		DNA	1	phyllosphere	4.99	Benzyl Chloride 	190	3.98		151.5	SH Lee	G5R4_NF_03OCT2016_LD1_MG		3.98	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017446	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
145	11	G6R1_MAIN_03OCT2016	3	10	2016	11:15	overcast, 19C	13	leaves damp	G6R1_MAIN	1	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_MAIN_03OCT2016	6	2017-10-03	5.7	71	19	49	688	103	2.1	2.6	5	13.14	18.8	G6R1_MAIN_03OCT2016	334	1.2012	50.5652	42.1	300	0.404	G6R1_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.07	Benzyl Chloride 	190	79.47		2978.2	SH Lee	G6R1_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017683	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
146	12	G6R2_MAIN_03OCT2016	3	10	2016	12:34	overcast, 19C	15.1	leaves damp	G6R2_MAIN	2	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_MAIN_03OCT2016	6	2017-10-03	6.2	72	19	39	791	93	2	3.2	1.2	13.73	15.7	G6R2_MAIN_03OCT2016	320	1.4249	46.6741	32.76	300	0.351	G6R2_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.18	Benzyl Chloride 	190	21.6		792.3	SH Lee	G6R2_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017424	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
147	13	G6R3_MAIN_03OCT2016	3	10	2016	13:46	overcast, 19C	17.5	leaves damp	G6R3_MAIN	3	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_MAIN_03OCT2016	6	2017-10-03	5.7	71	22	42	700	102	2.3	3.3	2.3	13.44	15.7	G6R3_MAIN_03OCT2016	394	0.7869	45.8892	58.32	300	0.524	G6R3_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.38	Benzyl Chloride 	190	64.4		2274.3	SH Lee	G6R3_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017407	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
148	14	G6R4_MAIN_03OCT2016	3	10	2016	14:32	overcast, 19C	18	leaves damp	G6R4_MAIN	4	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_MAIN_03OCT2016	6	2017-10-03	6.2	71	25	138	847	152	2.2	3.4	4.6	15.13	15.7	G6R4_MAIN_03OCT2016	421	1.2183	46.3753	38.07	300	0.376	G6R4_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.68	Benzyl Chloride 	190	66.33		2218.8	SH Lee	G6R4_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017442	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
149	16	G6R1_NF_03OCT2016	3	10	2016	11:15	overcast, 19C	13	leaves damp	G6R1_NF	1	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_NF_03OCT2016	6	2017-10-03	6.5	73	18	45	962	145	2.3	2.1	2.2	14.64	18.8	G6R1_NF_03OCT2016	323	0.7719	46.2606	59.93	300	2.874	G6R1_NF_03OCT2016_LD1		DNA	1	phyllosphere	6.4	Benzyl Chloride 	190	30.13		894.5	SH Lee	G6R1_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017413	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
150	17	G6R2_NF_03OCT2016	3	10	2016	12:34	overcast, 19C	15.1	leaves damp	G6R2_NF	2	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_NF_03OCT2016	6	2017-10-03	6.2	72	14	31	724	97	1.9	1.6	2.4	13.63	15.7	G6R2_NF_03OCT2016	370	0.877	46.0951	52.56	300	2.807	G6R2_NF_03OCT2016_LD1		DNA	1	phyllosphere	5.89	Benzyl Chloride 	190	27.53		888.1	SH Lee	G6R2_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017690	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
151	18	G6R3_NF_03OCT2016	3	10	2016	13:46	overcast, 19C	17.5	leaves damp	G6R3_NF	3	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_NF_03OCT2016	6	2017-10-03	6.2	72	15	47	995	133	2.4	2	2.1	13.4	15.7	G6R3_NF_03OCT2016	364	0.9424	45.6774	48.47	300	2.354	G6R3_NF_03OCT2016_LD1		DNA	1	phyllosphere	6.6	Benzyl Chloride 	190	62.33		1794.3	SH Lee	G6R3_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017425	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
152	19	G6R4_NF_03OCT2016	3	10	2016	14:32	overcast, 19C	18	leaves damp	G6R4_NF	4	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_NF_03OCT2016	6	2017-10-03	6.2	72	26	64	863	131	2.3	2.6	3	15.38	15.7	G6R4_NF_03OCT2016	336	1.1033	46.0238	41.71	300	2.506	G6R4_NF_03OCT2016_LD1		DNA	1	phyllosphere	5.9	Benzyl Chloride 	190	38.47		1238.9	SH Lee	G6R4_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017684	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
153	11	G6R1_MAIN_07NOV2016	7	11	2016	11:25	Sunny and warm, 18C	14.6	leaves yellowing - Senescence	G6R1_MAIN	1	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_MAIN_07NOV2016	6	2017-10-13	6	71	19	38	696	87	1.8	1.5	4.4	13.27	10.1	G6R1_MAIN_07NOV2016	361	0.4662	45.6735	97.97	356	2.295	G6R1_MAIN_07NOV2016_LD1		DNA	1	phyllosphere	5.83	Benzyl Chloride 	190	19.8		645.3	KL Grady	G6R1_MAIN_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017681	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
154	12	G6R2_MAIN_07NOV2016	7	11	2016	12:05	Sunny and warm, 18C	15.1	leaves yellowing - Senescence	G6R2_MAIN	2	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_MAIN_07NOV2016	6	2017-10-13	6.4	74	19	36	785	78	2.1	2	5.6	14.81	10.8	G6R2_MAIN_07NOV2016	361	0.5354	45.8411	85.62	356	2.296	G6R2_MAIN_07NOV2016_LD1		DNA	1	phyllosphere	5.5	Benzyl Chloride 	190	49		1692.7	KL Grady	G6R2_MAIN_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017685	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
155	13	G6R3_MAIN_07NOV2016	7	11	2016	12:28	Sunny and warm, 18C	15.6	leaves yellowing - Senescence	G6R3_MAIN	3	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_MAIN_07NOV2016	6	2017-10-13	6.2	72	25	47	806	101	2.2	2.8	4.2	12.79	10.2	G6R3_MAIN_07NOV2016	338	0.5362	45.8675	85.54	356	2.533	G6R3_MAIN_07NOV2016_LD1		DNA	1	phyllosphere	5.98	Benzyl Chloride 	190	36.6		1162.9	KL Grady	G6R3_MAIN_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017420	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
156	14	G6R4_MAIN_07NOV2016	7	11	2016	12:55	Sunny and warm, 18C	13.1	leaves yellowing - Senescence	G6R4_MAIN	4	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_MAIN_07NOV2016	6	2017-10-13	6.3	72	33	106	861	130	2.6	3.6	3.3	16.44	10.3	G6R4_MAIN_07NOV2016	383	0.5078	46.1603	90.9	356	2.369	G6R4_MAIN_07NOV2016_LD1		DNA	1	phyllosphere	7.75	Benzyl Chloride 	190	16.6		407	KL Grady	G6R4_MAIN_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017682	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
157	16	G6R1_NF_07NOV2016	7	11	2016	11:25	Sunny and warm, 18C	14.6	leaves yellowing - Senescence	G6R1_NF	1	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_NF_07NOV2016	6	2017-10-13	6.4	72	16	43	872	118	2.1	1.2	3.6	14.23	10.1	G6R1_NF_07NOV2016	387	0.3461	47.2299	136.46	356	1.663	G6R1_NF_07NOV2016_LD1		DNA	1	phyllosphere	4.91	Benzyl Chloride 	190	17		657.8	KL Grady	G6R1_NF_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017417	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
158	17	G6R2_NF_07NOV2016	7	11	2016	12:05	Sunny and warm, 18C	15.1	leaves yellowing - Senescence	G6R2_NF	2	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_NF_07NOV2016	6	2017-10-13	6.5	73	16	39	719	88	2	1.6	2.6	14.53	10.8	G6R2_NF_07NOV2016	371	0.3758	45.9784	122.35	356	1.843	G6R2_NF_07NOV2016_LD1		DNA	1	phyllosphere	5.79	Benzyl Chloride 	190	11.6		380.7	KL Grady	G6R2_NF_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017689	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
159	18	G6R3_NF_07NOV2016	7	11	2016	12:28	Sunny and warm, 18C	15.6	leaves yellowing - Senescence	G6R3_NF	3	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_NF_07NOV2016	6	2017-10-13	6.3	72	16	56	907	114	2.3	1.5	2.5	14.48	10.2	G6R3_NF_07NOV2016	349	0.3783	45.9262	121.4	356	2.009	G6R3_NF_07NOV2016_LD2		DNA	2	phyllosphere	0	Benzyl Chloride	190	1.2		0	KL Grady	G6R3_NF_07NOV2016_LD2_MG		6.8	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	Y	G6R3_NF_07NOV2016_LD1_MG	N	0	150983						2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
160	19	G6R4_NF_07NOV2016	7	11	2016	12:55	Sunny and warm, 18C	13.1	leaves yellowing - Senescence	G6R4_NF	4	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_NF_07NOV2016	6	2017-10-13	6.3	72	24	68	891	121	2.5	2	3.5	12.94	10.3	G6R4_NF_07NOV2016	349	0.4506	46.051	102.2	356	2.402	G6R4_NF_07NOV2016_LD1		DNA	1	phyllosphere	5.34	Benzyl Chloride 	190	14.4		512.4	KL Grady	G6R4_NF_07NOV2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017680	NA	2016-11-07	1478494800	07.11.16	0	10.7	19.8	2.6	993	79.08	0.96	1.47	152	126.25	155.66	9.4	8.6	2016	NA	NA	NA	NA
